first_name,last_name,product_name,product_type,sr_id,customer_id,product_id,sr_description,sr_open_date,sr_close_date,sr_type,channel
RODDY,Bazell,Private Car Insurance,motor insurance,2164,594,737,Private Car Insurance motor insurance Complaint,2021-04-04 00:00:00.000,2021-04-04 00:00:00.000,Complaint,Net Banking
RODDY,Bazell,Private Car Insurance,motor insurance,1523,594,737,Private Car Insurance motor insurance Product Support,2021-04-04 00:00:00.000,2021-04-04 00:00:00.000,Product Support,Phone Banking
JESSA,Faveryear,National Life Cancer Care,life insurance,2064,111,2742,National Life Cancer Care life insurance Product Support,2021-04-04 00:00:00.000,2021-04-04 00:00:00.000,Product Support,Branch
JESSA,Faveryear,National Life Cancer Care,life insurance,532,111,2742,National Life Cancer Care life insurance Enquiry,2021-04-04 00:00:00.000,2021-04-04 00:00:00.000,Enquiry,Net Banking
LLYWELLYN,Loudon,Apex Current Account,current account,442,858,1540,SavingsMax Account current account Product Support,2021-04-03 00:00:00.000,2021-04-04 00:00:00.000,Product Support,Net Banking
PAOLA,Walklett,Ergo Home Insurance,home insurance,2860,254,49,Ergo Home Insurance home insurance Complaint,2021-03-26 00:00:00.000,2021-03-26 00:00:00.000,Complaint,Net Banking
SANDOR,Jumel,Foreign Education Loan,educational loan,1547,936,2231,Foreign Education Loan educational loan Product Support,2021-03-24 00:00:00.000,2021-03-26 00:00:00.000,Product Support,Phone Banking
COINTON,Wardington,Secure Personal Loan,Personal Loan,688,486,4826,Secure Personal Loan Personal Loan Complaint,2021-03-23 00:00:00.000,2021-03-23 00:00:00.000,Complaint,Net Banking
COINTON,Wardington,New Car Loan,car loan,1888,486,2625,New Car Loan car loan Enquiry,2021-03-23 00:00:00.000,2021-03-23 00:00:00.000,Enquiry,Net Banking
COINTON,Wardington,Ergo Home Insurance,home insurance,2915,486,833,Ergo Home Insurance home insurance Enquiry,2021-03-23 00:00:00.000,2021-03-23 00:00:00.000,Enquiry,Phone Banking
COINTON,Wardington,Ergo Home Insurance,home insurance,542,486,833,Ergo Home Insurance home insurance Complaint,2021-03-23 00:00:00.000,2021-03-23 00:00:00.000,Complaint,Phone Banking
COINTON,Wardington,Ergo Home Insurance,home insurance,484,486,833,Ergo Home Insurance home insurance Product Support,2021-03-23 00:00:00.000,2021-03-23 00:00:00.000,Product Support,Net Banking
GAILE,Blase,National Life Cancer Care,life insurance,783,785,3168,National Life Cancer Care life insurance Enquiry,2021-03-23 00:00:00.000,2021-03-24 00:00:00.000,Enquiry,Branch
HOLDEN,Verrechia,Ergo Home Insurance,home insurance,1367,662,1392,Ergo Home Insurance home insurance Complaint,2021-03-21 00:00:00.000,2021-03-21 00:00:00.000,Complaint,Phone Banking
HOLDEN,Verrechia,Ergo Home Insurance,home insurance,170,662,1392,Ergo Home Insurance home insurance Product Support,2021-03-21 00:00:00.000,2021-03-21 00:00:00.000,Product Support,Phone Banking
HOLDEN,Verrechia,Private Car Insurance,motor insurance,474,662,3860,Private Car Insurance motor insurance Enquiry,2021-03-21 00:00:00.000,2021-03-21 00:00:00.000,Enquiry,Branch
HOLDEN,Verrechia,Ergo Home Insurance,home insurance,2980,662,1361,Ergo Home Insurance home insurance Complaint,2021-03-21 00:00:00.000,2021-03-21 00:00:00.000,Complaint,Net Banking
ZERK,MacMickan,National Home Loan,home loan,1138,675,2675,National Home Loan home loan Complaint,2021-03-20 00:00:00.000,2021-03-20 00:00:00.000,Complaint,Net Banking
NICCOLO,Segar,National Home Loan,home loan,1357,923,524,National Home Loan home loan Enquiry,2021-03-19 00:00:00.000,2021-03-21 00:00:00.000,Enquiry,Net Banking
CHRISSIE,Franchi,National Life Cancer Care,life insurance,448,472,1238,National Life Cancer Care life insurance Enquiry,2021-03-19 00:00:00.000,2021-03-19 00:00:00.000,Enquiry,Net Banking
HEATH,Satterley,Private Car Insurance,motor insurance,2597,557,4274,Private Car Insurance motor insurance Product Support,2021-03-16 00:00:00.000,2021-03-16 00:00:00.000,Product Support,Phone Banking
HEATH,Satterley,Private Car Insurance,motor insurance,488,557,4274,Private Car Insurance motor insurance Complaint,2021-03-16 00:00:00.000,2021-03-16 00:00:00.000,Complaint,Phone Banking
LEXINE,Maginot,Foreign Education Loan,educational loan,2977,471,4857,Foreign Education Loan educational loan Enquiry,2021-03-15 00:00:00.000,2021-03-15 00:00:00.000,Enquiry,Net Banking
CESARO,Sifflett,National Home Loan,home loan,1829,522,4307,National Home Loan home loan Product Support,2021-03-15 00:00:00.000,2021-03-15 00:00:00.000,Product Support,Phone Banking
BOYCIE,Woodyeare,National Home Loan,home loan,2992,271,3054,National Home Loan home loan Complaint,2021-03-12 00:00:00.000,2021-03-12 00:00:00.000,Complaint,Net Banking
ABDEL,Guilfoyle,Foreign Education Loan,educational loan,963,224,4792,Foreign Education Loan educational loan Complaint,2021-03-11 00:00:00.000,2021-03-11 00:00:00.000,Complaint,Branch
DOROTHEE,Caine,SavingsMax Account,savings account,143,380,4254,SavingsMax Account savings account Product Support,2021-03-11 00:00:00.000,2021-03-11 00:00:00.000,Product Support,Phone Banking
MANOLO,Torn,Secure Personal Loan,Personal Loan,1397,939,3264,Secure Personal Loan Personal Loan Enquiry,2021-03-09 00:00:00.000,2021-03-11 00:00:00.000,Enquiry,Phone Banking
WERNER,Petracek,SavingsMax Account,savings account,721,368,1371,SavingsMax Account savings account Enquiry,2021-03-07 00:00:00.000,2021-03-07 00:00:00.000,Enquiry,Net Banking
JULIAN,Croxton,Private Car Insurance,motor insurance,2241,263,4334,Private Car Insurance motor insurance Product Support,2021-03-06 00:00:00.000,2021-03-06 00:00:00.000,Product Support,Branch
JULIAN,Croxton,Private Car Insurance,motor insurance,786,263,4334,Private Car Insurance motor insurance Complaint,2021-03-06 00:00:00.000,2021-03-06 00:00:00.000,Complaint,Branch
HILLIARD,Stubs,SavingsMax Account,savings account,824,417,1505,SavingsMax Account savings account Enquiry,2021-03-05 00:00:00.000,2021-03-05 00:00:00.000,Enquiry,Phone Banking
HILLIARD,Stubs,Foreign Education Loan,educational loan,1467,417,3050,Foreign Education Loan educational loan Product Support,2021-03-05 00:00:00.000,2021-03-05 00:00:00.000,Product Support,Branch
WYLMA,Scoggans,National Life Cancer Care,life insurance,1753,760,3715,National Life Cancer Care life insurance Enquiry,2021-03-05 00:00:00.000,2021-03-06 00:00:00.000,Enquiry,Net Banking
FRANKIE,Juan,Private Car Insurance,motor insurance,1490,67,2779,Private Car Insurance motor insurance Complaint,2021-03-04 00:00:00.000,2021-03-04 00:00:00.000,Complaint,Phone Banking
FRANKIE,Juan,Private Car Insurance,motor insurance,1483,67,2779,Private Car Insurance motor insurance Product Support,2021-03-04 00:00:00.000,2021-03-04 00:00:00.000,Product Support,Net Banking
FRANKIE,Juan,New Car Loan,car loan,114,67,3921,New Car Loan car loan Product Support,2021-03-04 00:00:00.000,2021-03-04 00:00:00.000,Product Support,Branch
BURNARD,Montier,National Home Loan,home loan,2097,117,676,National Home Loan home loan Complaint,2021-03-02 00:00:00.000,2021-03-02 00:00:00.000,Complaint,Branch
BURNARD,Montier,National Home Loan,home loan,1231,117,676,National Home Loan home loan Product Support,2021-03-02 00:00:00.000,2021-03-02 00:00:00.000,Product Support,Net Banking
ANDY,Laroze,SavingsMax Account,savings account,1893,982,1236,SavingsMax Account savings account Complaint,2021-03-02 00:00:00.000,2021-03-04 00:00:00.000,Complaint,Branch
ANDY,Laroze,SavingsMax Account,savings account,795,982,1236,SavingsMax Account savings account Enquiry,2021-03-02 00:00:00.000,2021-03-04 00:00:00.000,Enquiry,Branch
CARLIN,Sentance,Super Saver Facility,fixed deposit,2057,113,1080,Super Saver Facility fixed deposit Product Support,2021-04-02 00:00:00.000,2021-04-02 00:00:00.000,Product Support,Phone Banking
NANCE,Megarry,National Home Loan,home loan,2719,732,381,National Home Loan home loan Product Support,2021-02-28 00:00:00.000,2021-03-01 00:00:00.000,Product Support,Net Banking
SUZANNA,Stourton,Super Saver Facility,fixed deposit,1026,120,2291,Super Saver Facility fixed deposit Enquiry,2021-11-12 00:00:00.000,2021-11-12 00:00:00.000,Enquiry,Branch
ROUVIN,Elders,Ergo Home Insurance,home insurance,411,587,4515,Ergo Home Insurance home insurance Enquiry,2021-02-28 00:00:00.000,2021-02-28 00:00:00.000,Enquiry,Branch
DORTHEA,Taaffe,SavingsMax Account,savings account,1703,343,128,SavingsMax Account savings account Product Support,2021-02-28 00:00:00.000,2021-02-28 00:00:00.000,Product Support,Phone Banking
DORTHEA,Taaffe,Secure Personal Loan,Personal Loan,2796,343,235,Secure Personal Loan Personal Loan Enquiry,2021-02-28 00:00:00.000,2021-02-28 00:00:00.000,Enquiry,Branch
DORTHEA,Taaffe,Secure Personal Loan,Personal Loan,1820,343,235,Secure Personal Loan Personal Loan Complaint,2021-02-28 00:00:00.000,2021-02-28 00:00:00.000,Complaint,Phone Banking
DORTHEA,Taaffe,New Car Loan,car loan,1009,343,3557,New Car Loan car loan Product Support,2021-02-28 00:00:00.000,2021-02-28 00:00:00.000,Product Support,Net Banking
DORTHEA,Taaffe,New Car Loan,car loan,457,343,3557,New Car Loan car loan Complaint,2021-02-28 00:00:00.000,2021-02-28 00:00:00.000,Complaint,Net Banking
DONELLA,Caulfield,National Home Loan,home loan,972,617,185,National Home Loan home loan Enquiry,2021-02-27 00:00:00.000,2021-02-27 00:00:00.000,Enquiry,Branch
DONELLA,Caulfield,New Car Loan,car loan,1274,617,3419,New Car Loan car loan Complaint,2021-02-27 00:00:00.000,2021-02-27 00:00:00.000,Complaint,Phone Banking
TRAVERS,McVittie,SavingsMax Account,savings account,2269,604,1957,SavingsMax Account savings account Product Support,2021-02-26 00:00:00.000,2021-02-26 00:00:00.000,Product Support,Net Banking
TRAVERS,McVittie,SavingsMax Account,savings account,72,604,1957,SavingsMax Account savings account Complaint,2021-02-26 00:00:00.000,2021-02-26 00:00:00.000,Complaint,Branch
SUZANNA,Stourton,Regular Fixed Deposit,fixed deposit,326,120,3480,Regular Fixed Deposit fixed deposit Enquiry,2021-02-19 00:00:00.000,2021-02-19 00:00:00.000,Enquiry,Phone Banking
TRAVERS,McVittie,Private Car Insurance,motor insurance,1970,604,4974,Private Car Insurance motor insurance Enquiry,2021-02-26 00:00:00.000,2021-02-26 00:00:00.000,Enquiry,Phone Banking
DALLAS,Howcroft,National Home Loan,home loan,2782,80,1347,National Home Loan home loan Product Support,2021-02-26 00:00:00.000,2021-02-26 00:00:00.000,Product Support,Net Banking
TADEO,Conibear,National Life Cancer Care,life insurance,1588,13,35,National Life Cancer Care life insurance Enquiry,2021-02-26 00:00:00.000,2021-02-26 00:00:00.000,Enquiry,Net Banking
HESTER,Hartington,Private Car Insurance,motor insurance,1776,864,2525,Private Car Insurance motor insurance Enquiry,2021-02-24 00:00:00.000,2021-02-25 00:00:00.000,Enquiry,Branch
HESTER,Hartington,Private Car Insurance,motor insurance,1937,864,553,Private Car Insurance motor insurance Product Support,2021-02-24 00:00:00.000,2021-02-25 00:00:00.000,Product Support,Phone Banking
EMILIE,Smallacombe,SavingsMax Account,savings account,1518,605,4677,SavingsMax Account savings account Complaint,2021-02-23 00:00:00.000,2021-02-23 00:00:00.000,Complaint,Branch
AMELINE,Kaliszewski,Private Car Insurance,motor insurance,1336,611,3363,Private Car Insurance motor insurance Complaint,2021-02-21 00:00:00.000,2021-02-21 00:00:00.000,Complaint,Net Banking
AMELINE,Kaliszewski,National Home Loan,home loan,2987,611,1924,National Home Loan home loan Enquiry,2021-02-21 00:00:00.000,2021-02-21 00:00:00.000,Enquiry,Phone Banking
AMELINE,Kaliszewski,National Home Loan,home loan,1649,611,1924,National Home Loan home loan Product Support,2021-02-21 00:00:00.000,2021-02-21 00:00:00.000,Product Support,Phone Banking
AMELINE,Kaliszewski,Individual Personal Accident Plan,health insurance,2967,611,4489,Individual Personal Accident Plan health insurance Product Support,2021-02-21 00:00:00.000,2021-02-21 00:00:00.000,Product Support,Branch
AMELINE,Kaliszewski,Individual Personal Accident Plan,health insurance,1463,611,4489,Individual Personal Accident Plan health insurance Product Support,2021-02-21 00:00:00.000,2021-02-21 00:00:00.000,Product Support,Phone Banking
AMELINE,Kaliszewski,Individual Personal Accident Plan,health insurance,743,611,4489,Individual Personal Accident Plan health insurance Complaint,2021-02-21 00:00:00.000,2021-02-21 00:00:00.000,Complaint,Phone Banking
KELSY,Prue,Foreign Education Loan,educational loan,2549,114,4772,Foreign Education Loan educational loan Enquiry,2021-02-20 00:00:00.000,2021-02-20 00:00:00.000,Enquiry,Phone Banking
LOTTI,Blanket,Sweep In Facility,fixed deposit,2819,124,3821,Sweep In Facility fixed deposit Product Support,2021-04-11 00:00:00.000,2021-04-11 00:00:00.000,Product Support,Phone Banking
LOTTI,Blanket,Sweep In Facility,fixed deposit,2911,124,4279,Sweep In Facility fixed deposit Enquiry,2021-05-11 00:00:00.000,2021-05-11 00:00:00.000,Enquiry,Net Banking
RUY,Awdry,Private Car Insurance,motor insurance,2361,470,1752,Private Car Insurance motor insurance Product Support,2021-02-18 00:00:00.000,2021-02-18 00:00:00.000,Product Support,Branch
GIULIO,Byneth,SavingsMax Account,savings account,103,397,3707,SavingsMax Account savings account Product Support,2021-02-18 00:00:00.000,2021-02-18 00:00:00.000,Product Support,Net Banking
GIULIO,Byneth,Apex Current Account,current account,1681,397,3359,SavingsMax Account current account Complaint,2021-02-18 00:00:00.000,2021-02-18 00:00:00.000,Complaint,Net Banking
QUINT,Mirfin,Foreign Education Loan,educational loan,1653,999,2772,Foreign Education Loan educational loan Product Support,2021-02-18 00:00:00.000,2021-02-20 00:00:00.000,Product Support,Branch
ODY,Cisar,SavingsMax Account,savings account,1394,828,3584,SavingsMax Account savings account Complaint,2021-02-18 00:00:00.000,2021-02-19 00:00:00.000,Complaint,Phone Banking
ODY,Cisar,Private Car Insurance,motor insurance,2541,828,562,Private Car Insurance motor insurance Product Support,2021-02-18 00:00:00.000,2021-02-19 00:00:00.000,Product Support,Branch
JIM,Wayland,New Car Loan,car loan,1941,168,1409,New Car Loan car loan Complaint,2021-02-17 00:00:00.000,2021-02-17 00:00:00.000,Complaint,Branch
JIM,Wayland,New Car Loan,car loan,1366,168,1409,New Car Loan car loan Product Support,2021-02-17 00:00:00.000,2021-02-17 00:00:00.000,Product Support,Net Banking
HYACINTHE,Cope,Individual Personal Accident Plan,health insurance,2189,183,1614,Individual Personal Accident Plan health insurance Product Support,2021-02-17 00:00:00.000,2021-02-17 00:00:00.000,Product Support,Phone Banking
HYACINTHE,Cope,Individual Personal Accident Plan,health insurance,1088,183,4411,Individual Personal Accident Plan health insurance Complaint,2021-02-17 00:00:00.000,2021-02-17 00:00:00.000,Complaint,Phone Banking
NORAH,Scholey,Sweep In Facility,fixed deposit,970,131,1384,Sweep In Facility fixed deposit Complaint,2021-02-23 00:00:00.000,2021-02-23 00:00:00.000,Complaint,Net Banking
RHETTA,Grills,Ergo Home Insurance,home insurance,163,719,200,Ergo Home Insurance home insurance Product Support,2021-02-17 00:00:00.000,2021-02-18 00:00:00.000,Product Support,Net Banking
GABE,Sprosson,SavingsMax Account,savings account,2176,752,4320,SavingsMax Account savings account Complaint,2021-02-16 00:00:00.000,2021-02-17 00:00:00.000,Complaint,Net Banking
GABE,Sprosson,SavingsMax Account,savings account,826,752,4320,SavingsMax Account savings account Product Support,2021-02-16 00:00:00.000,2021-02-17 00:00:00.000,Product Support,Net Banking
GABE,Sprosson,SavingsMax Account,savings account,765,752,4320,SavingsMax Account savings account Product Support,2021-02-16 00:00:00.000,2021-02-17 00:00:00.000,Product Support,Branch
BRIETTA,Roulston,Regular Fixed Deposit,fixed deposit,2196,132,3147,Regular Fixed Deposit fixed deposit Complaint,2021-04-18 00:00:00.000,2021-04-18 00:00:00.000,Complaint,Branch
LOLLY,Estrella,Secure Personal Loan,Personal Loan,2945,536,3235,Secure Personal Loan Personal Loan Product Support,2021-02-16 00:00:00.000,2021-02-16 00:00:00.000,Product Support,Phone Banking
PIP,Grahlmans,Super Saver Facility,fixed deposit,2266,140,1653,Super Saver Facility fixed deposit Complaint,2021-09-29 00:00:00.000,2021-09-29 00:00:00.000,Complaint,Net Banking
FLOSSIE,Fredi,National Home Loan,home loan,2515,847,4327,National Home Loan home loan Enquiry,2021-02-15 00:00:00.000,2021-02-16 00:00:00.000,Enquiry,Net Banking
GEORGIE,Parish,Secure Personal Loan,Personal Loan,1953,347,3990,Secure Personal Loan Personal Loan Enquiry,2021-02-13 00:00:00.000,2021-02-13 00:00:00.000,Enquiry,Branch
MELINDE,Welldrake,SavingsMax Account,savings account,1488,354,2468,SavingsMax Account savings account Complaint,2021-02-13 00:00:00.000,2021-02-13 00:00:00.000,Complaint,Branch
MELINDE,Welldrake,SavingsMax Account,savings account,84,354,2468,SavingsMax Account savings account Product Support,2021-02-13 00:00:00.000,2021-02-13 00:00:00.000,Product Support,Branch
CHIQUIA,Deakins,Private Car Insurance,motor insurance,2731,304,4426,Private Car Insurance motor insurance Enquiry,2021-02-13 00:00:00.000,2021-02-13 00:00:00.000,Enquiry,Net Banking
VIKKY,Baynham,Ergo Home Insurance,home insurance,2180,161,1669,Ergo Home Insurance home insurance Enquiry,2021-02-12 00:00:00.000,2021-02-12 00:00:00.000,Enquiry,Phone Banking
MAJOR,Moscone,Ergo Home Insurance,home insurance,1902,932,3903,Ergo Home Insurance home insurance Complaint,2021-02-12 00:00:00.000,2021-02-14 00:00:00.000,Complaint,Branch
